 Scan No., Date, Room Id, In/Out, Room Type, MAC, Signal Strength
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-84
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-86
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-86
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:49,-86
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:aa,-86
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-87
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-88
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-89
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:09,-89
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:a1,-89
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-89
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:a0,-89
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-90
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:0c,-90
15, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 78:44:76:0b:57:58,-95
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-57
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-63
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e9,-64
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e1,-64
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e2,-64
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e0,-65
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e4,-65
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-66
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:51,-68
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:42,-70
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:41,-71
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:ac,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:44,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:aa,-73
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-74
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:40,-74
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-75
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a4,-79
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-80
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a1,-80
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a1,-81
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a2,-81
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a0,-82
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-83
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-85
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:42,-85
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:01,-86
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-86
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:04,-86
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:44,-87
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-88
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:0a,-88
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:0c,-89
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:00,-89
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-90
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:88,-91
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:8c,-91
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:8a,-91
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:09,-92
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:49,-92
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:02,-92
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:89,-94
16, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 78:44:76:0b:57:58,-95
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-55
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e2,-61
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e9,-64
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e4,-64
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-65
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e1,-65
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:51,-66
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-66
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:52,-66
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-68
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:54,-68
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:41,-69
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:44,-70
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:42,-71
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-72
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-73
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:01,-78
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a1,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a4,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:00,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a8,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:00,-81
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:42,-82
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a9,-82
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-82
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a2,-82
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a4,-83
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:09,-85
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:44,-85
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-86
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-86
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-86
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-86
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-88
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:a1,-89
17, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-90
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-56
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-57
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e9,-58
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e1,-66
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e4,-67
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e2,-67
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-68
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:51,-68
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e0,-69
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:42,-71
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:40,-71
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-72
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:41,-72
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-73
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:aa,-73
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-75
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:44,-76
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:ac,-76
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:00,-78
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-80
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a4,-80
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a1,-81
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a9,-81
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:00,-81
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a0,-81
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-82
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a8,-82
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a2,-82
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a2,-83
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:01,-83
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-84
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a4,-84
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-85
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:09,-86
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-86
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-86
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:4a,-86
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:00,-87
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:42,-87
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:4c,-87
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-87
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:49,-88
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-89
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-89
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:44,-89
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:02,-89
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:a1,-90
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-91
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:8c,-91
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:04,-91
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:88,-92
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:89,-93
18, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:8a,-93
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-54
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-65
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e9,-65
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:ea,-65
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:ec,-66
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e1,-69
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:51,-70
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e2,-70
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:42,-70
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-71
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:44,-71
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-73
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e0,-73
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-74
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:40,-74
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-77
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-77
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:02,-79
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a8,-80
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-81
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a4,-81
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:ac,-81
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a2,-82
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a1,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a9,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a4,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a2,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a0,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:aa,-83
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-85
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:44,-85
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:09,-86
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:42,-86
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:49,-86
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:08,-87
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-87
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-87
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:88,-91
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:89,-91
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:59:60,-91
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:59:62,-91
19, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:79:8a,-92
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-54
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:ec,-54
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e9,-55
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:e8,-55
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:ea,-56
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:50,-70
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:08,-70
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:85:e1:51,-71
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:09,-71
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:aa,-72
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:ac,-73
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-74
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a9,-75
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b8:76:a8,-77
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a1,-81
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-81
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a8,-82
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a9,-82
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a2,-82
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:98:00,-82
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a0,-82
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:41,-83
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:40,-84
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:01,-84
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:41:a4,-85
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:00,-85
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:4a,-87
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:49,-88
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:ac,-88
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:4c,-88
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-89
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:a8,-90
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:9a:48,-91
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 00:1a:1e:b6:97:aa,-91
20, 2014-Sep-19, EN21-5-107/1, Inside, TutRm, 78:44:76:0b:57:58,-98
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:6a,-53
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:68,-55
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:69,-55
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:6b,-56
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:68,-57
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:a8,-66
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:ab,-66
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:62,-66
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:a8,-66
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9a:8b,-67
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9a:88,-67
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:61,-67
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:60,-67
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9a:8a,-67
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9a:89,-68
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:63,-68
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:aa,-68
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9a:88,-68
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:a9,-69
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:81:6f:90,-73
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:81:6f:93,-73
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:81:6f:92,-73
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:37:48,-76
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:37:4b,-76
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:37:4a,-80
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:37:49,-81
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:3a:2b,-81
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:7b:ab,-81
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:3a:28,-82
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:3a:28,-82
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:3a:29,-82
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:3a:2a,-83
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:7b:a8,-83
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:7b:a8,-84
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:7b:a9,-84
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:7b:aa,-86
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:ab:0d:a9,-88
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:85:ab,-89
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:85:a8,-90
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:85:aa,-90
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:ab:0d:ab,-91
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:37:28,-91
1, 2014-Sep-23, EN15-7-53, Inside, Lab, 74:d0:2b:66:ca:d0,-97
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:68,-54
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:68,-54
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:69,-54
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:6b,-55
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:9b:6a,-56
2, 2014-Sep-23, EN15-7-53, Inside, Lab, 00:1a:1e:b6:8f:a8,-64
